iso3c,Country,Year,Sex,Age_Int,Age_Lower,Deaths,Population,mr,mra,source,Age_Int_cut,Sex_name,asmr
NLD,Netherlands,2020,b,"[65,75)",65,27392.143328398215,1956993,1399.7057387736295,1399.7057387736295,All cause deaths,PRI,Both sexes,NA
NLD,Netherlands,2021,b,"[65,75)",65,27627.679160497766,1956993,1411.7413378840786,1411.7413378840786,All cause deaths,PRI,Both sexes,NA
NLD,Netherlands,2020,b,"[75,85)",75,42745.86787602438,1077499,3967.137591406059,3967.137591406059,All cause deaths,PRI,Both sexes,NA
NLD,Netherlands,2021,b,"[75,85)",75,42962.284845030474,1077499,3987.222711578431,3987.222711578431,All cause deaths,PRI,Both sexes,NA
NLD,Netherlands,2020,f,(85+],85,38410.71654135339,257748,14902.430490771369,15943.880343332456,All cause deaths,PRI,Females,NA
NLD,Netherlands,2021,f,(85+],85,38530.72067669174,257748,14948.989197468743,15993.6927849327,All cause deaths,PRI,Females,NA
NLD,Netherlands,2020,f,"[0,45)",0,1415.2541353383456,4368475,32.39698373776537,32.39698373776537,All cause deaths,PRI,Females,NA
NLD,Netherlands,2021,f,"[0,45)",0,1402.0676691729323,4368475,32.095128601466925,32.095128601466925,All cause deaths,PRI,Females,NA
NLD,Netherlands,2020,f,"[45,55)",45,1911.0390977443603,1208034,158.19414832234526,158.19414832234526,All cause deaths,PRI,Females,NA
NLD,Netherlands,2021,f,"[45,55)",45,1804.8488721804504,1208034,149.40381414599676,149.40381414599676,All cause deaths,PRI,Females,NA
NLD,Netherlands,2020,f,"[55,65)",55,5324.474436090226,1182273,450.3591333042559,450.3591333042559,All cause deaths,PRI,Females,NA
NLD,Netherlands,2021,f,"[55,65)",55,5249.618045112782,1182273,444.02756766946226,444.02756766946226,All cause deaths,PRI,Females,NA
NLD,Netherlands,2020,f,"[65,75)",65,11488.930827067668,998193,1150.9728907202984,1150.9728907202984,All cause deaths,PRI,Females,NA
NLD,Netherlands,2021,f,"[65,75)",65,11677.013533834586,998193,1169.8152094669654,1169.8152094669654,All cause deaths,PRI,Females,NA
NLD,Netherlands,2020,f,"[75,85)",75,19387.984962406015,583005,3325.526361250078,3325.526361250078,All cause deaths,PRI,Females,NA
NLD,Netherlands,2021,f,"[75,85)",75,19440.53120300752,583005,3334.539361241759,3334.539361241759,All cause deaths,PRI,Females,NA
NLD,Netherlands,2020,m,(85+],85,23791.44732600733,140702,16909.103869175513,18123.395470112286,All cause deaths,PRI,Males,NA
NLD,Netherlands,2021,m,(85+],85,24424.90915750916,140702,17359.319098171425,18605.941955419195,All cause deaths,PRI,Males,NA
NLD,Netherlands,2020,m,"[0,45)",0,2217.0240293040292,4537913,48.85558690314312,48.85558690314312,All cause deaths,PRI,Males,NA
NLD,Netherlands,2021,m,"[0,45)",0,2208.2300366300365,4537913,48.66179754063237,48.66179754063237,All cause deaths,PRI,Males,NA
NLD,Netherlands,2020,m,"[45,55)",45,2621.2257875457876,1212192,216.23849914417744,216.23849914417744,All cause deaths,PRI,Males,NA
NLD,Netherlands,2021,m,"[45,55)",45,2525.632234432235,1212192,208.35249155515254,208.35249155515254,All cause deaths,PRI,Males,NA
NLD,Netherlands,2020,m,"[55,65)",55,7092.281465201464,1193044,594.4693963677336,594.4693963677336,All cause deaths,PRI,Males,NA
NLD,Netherlands,2021,m,"[55,65)",55,6991.90183150183,1193044,586.0556552400272,586.0556552400272,All cause deaths,PRI,Males,NA
NLD,Netherlands,2020,m,"[65,75)",65,15903.161172161172,958800,1658.6526045224418,1658.6526045224418,All cause deaths,PRI,Males,NA
NLD,Netherlands,2021,m,"[65,75)",65,15950.601465201464,958800,1663.600486566694,1663.600486566694,All cause deaths,PRI,Males,NA
NLD,Netherlands,2020,m,"[75,85)",75,23357.86021978022,494494,4723.588197183428,4723.588197183428,All cause deaths,PRI,Males,NA
NLD,Netherlands,2021,m,"[75,85)",75,23521.725274725275,494494,4756.726123011659,4756.726123011659,All cause deaths,PRI,Males,NA
NOR,Norway,2020,b,(85+],85,17100.299999999996,115470,14809.301117173287,15223.284471028643,All cause deaths,PRI,Both sexes,NA
NOR,Norway,2021,b,(85+],85,16926.799999999996,115470,14659.045639560056,15068.828709683905,All cause deaths,PRI,Both sexes,NA
NOR,Norway,2020,b,"[0,45)",0,1223.3999999999996,3069879,39.85173356995503,39.85173356995503,All cause deaths,PRI,Both sexes,NA
NOR,Norway,2021,b,"[0,45)",0,1204.5999999999997,3069879,39.239331582775726,39.239331582775726,All cause deaths,PRI,Both sexes,NA
NOR,Norway,2020,b,"[45,55)",45,1232.1999999999998,754898,163.22734992012164,163.22734992012164,All cause deaths,PRI,Both sexes,NA
NOR,Norway,2021,b,"[45,55)",45,1196.8,754898,158.53797466677617,158.53797466677617,All cause deaths,PRI,Both sexes,NA
NOR,Norway,2020,b,"[55,65)",55,2941.6,646305,455.1411485289453,455.1411485289453,All cause deaths,PRI,Both sexes,NA
NOR,Norway,2021,b,"[55,65)",55,2881.8,646305,445.8885510710888,445.8885510710888,All cause deaths,PRI,Both sexes,NA
NOR,Norway,2020,b,"[65,75)",65,7030.0999999999985,541753,1297.6577886970629,1297.6577886970629,All cause deaths,PRI,Both sexes,NA
NOR,Norway,2021,b,"[65,75)",65,7086.999999999999,541753,1308.1607300744063,1308.1607300744063,All cause deaths,PRI,Both sexes,NA
NOR,Norway,2020,b,"[75,85)",75,10662.199999999999,292937,3639.7587194516223,3639.7587194516223,All cause deaths,PRI,Both sexes,NA
NOR,Norway,2021,b,"[75,85)",75,10705.599999999999,292937,3654.5741917204036,3654.5741917204036,All cause deaths,PRI,Both sexes,NA
NOR,Norway,2020,f,(85+],85,10554.800000000001,75213,14033.212343610812,14396.857555220819,All cause deaths,PRI,Females,NA
NOR,Norway,2021,f,(85+],85,10384.400000000001,75213,13806.655764296069,14164.430173611541,All cause deaths,PRI,Females,NA
NOR,Norway,2020,f,"[0,45)",0,393.9,1490424,26.428720954574,26.428720954574,All cause deaths,PRI,Females,NA
NOR,Norway,2021,f,"[0,45)",0,381,1490424,25.56319543968696,25.56319543968696,All cause deaths,PRI,Females,NA
NOR,Norway,2020,f,"[45,55)",45,509.3,365672,139.27782274825526,139.27782274825526,All cause deaths,PRI,Females,NA
NOR,Norway,2021,f,"[45,55)",45,503,365672,137.55496729309326,137.55496729309326,All cause deaths,PRI,Females,NA
NOR,Norway,2020,f,"[55,65)",55,1142.9999999999998,316886,360.6975379158435,360.6975379158435,All cause deaths,PRI,Females,NA
NOR,Norway,2021,f,"[55,65)",55,1114.3999999999999,316886,351.6722101954646,351.6722101954646,All cause deaths,PRI,Females,NA
NOR,Norway,2020,f,"[65,75)",65,2952.2,273605,1079.0007492553132,1079.0007492553132,All cause deaths,PRI,Females,NA
NOR,Norway,2021,f,"[65,75)",65,3001.7999999999997,273605,1097.1290729336085,1097.1290729336085,All cause deaths,PRI,Females,NA
NOR,Norway,2020,f,"[75,85)",75,4955.5999999999985,159459,3107.7581070996293,3107.7581070996293,All cause deaths,PRI,Females,NA
NOR,Norway,2021,f,"[75,85)",75,4968.5999999999985,159459,3115.9106729629552,3115.9106729629552,All cause deaths,PRI,Females,NA
NOR,Norway,2020,m,(85+],85,6545.499999999999,40257,16259.284099659684,16862.293475291706,All cause deaths,PRI,Males,NA
NOR,Norway,2021,m,(85+],85,6542.4,40257,16251.583575527236,16854.30736120212,All cause deaths,PRI,Males,NA
NOR,Norway,2020,m,"[0,45)",0,829.4999999999999,1579455,52.518115425890564,52.518115425890564,All cause deaths,PRI,Males,NA
NOR,Norway,2021,m,"[0,45)",0,823.5999999999999,1579455,52.144568854446625,52.144568854446625,All cause deaths,PRI,Males,NA
NOR,Norway,2020,m,"[45,55)",45,722.8999999999999,389226,185.72757215602243,185.72757215602243,All cause deaths,PRI,Males,NA
NOR,Norway,2021,m,"[45,55)",45,693.8,389226,178.2511959632707,178.2511959632707,All cause deaths,PRI,Males,NA
NOR,Norway,2020,m,"[55,65)",55,1798.5999999999997,329419,545.9915791135301,545.9915791135301,All cause deaths,PRI,Males,NA
NOR,Norway,2021,m,"[55,65)",55,1767.3999999999999,329419,536.5203585706956,536.5203585706956,All cause deaths,PRI,Males,NA
NOR,Norway,2020,m,"[65,75)",65,4077.8999999999996,268148,1520.7646523561614,1520.7646523561614,All cause deaths,PRI,Males,NA
NOR,Norway,2021,m,"[65,75)",65,4085.2,268148,1523.4870295508451,1523.4870295508451,All cause deaths,PRI,Males,NA
NOR,Norway,2020,m,"[75,85)",75,5706.5999999999995,133478,4275.31128725333,4275.31128725333,All cause deaths,PRI,Males,NA
NOR,Norway,2021,m,"[75,85)",75,5737,133478,4298.086576064969,4298.086576064969,All cause deaths,PRI,Males,NA
POL,Poland,2020,b,(85+],85,123132.19999999998,858775,14338.12116095601,15315.2467132326,All cause deaths,PRI,Both sexes,NA
POL,Poland,2021,b,(85+],85,126667.19999999998,858775,14749.754010072485,15754.931841341066,All cause deaths,PRI,Both sexes,NA
POL,Poland,2020,b,"[0,45)",0,18606.9,20889125,89.07457827936786,89.07457827936786,All cause deaths,PRI,Both sexes,NA
POL,Poland,2021,b,"[0,45)",0,18580.800000000003,20889125,88.94963288313896,88.94963288313896,All cause deaths,PRI,Both sexes,NA
POL,Poland,2020,b,"[45,55)",45,19500.899999999998,4815301,404.9777988956453,404.9777988956453,All cause deaths,PRI,Both sexes,NA
POL,Poland,2021,b,"[45,55)",45,18913.4,4815301,392.7771078069678,392.7771078069678,All cause deaths,PRI,Both sexes,NA
POL,Poland,2020,b,"[55,65)",55,56191.99999999999,5049931,1112.728074898449,1112.728074898449,All cause deaths,PRI,Both sexes,NA
POL,Poland,2021,b,"[55,65)",55,54605.19999999998,5049931,1081.305863387044,1081.305863387044,All cause deaths,PRI,Both sexes,NA
POL,Poland,2020,b,"[65,75)",65,96971.9,4304740,2252.6772813224493,2252.6772813224493,All cause deaths,PRI,Both sexes,NA
POL,Poland,2021,b,"[65,75)",65,101587.39999999998,4304740,2359.8963003572803,2359.8963003572803,All cause deaths,PRI,Both sexes,NA
POL,Poland,2020,b,"[75,85)",75,98421.79999999999,1928733,5102.92508086915,5102.92508086915,All cause deaths,PRI,Both sexes,NA
POL,Poland,2021,b,"[75,85)",75,96061.99999999999,1928733,4980.575331059301,4980.575331059301,All cause deaths,PRI,Both sexes,NA
POL,Poland,2020,f,(85+],85,84644.99999999999,616818,13722.848555003256,14977.755421869888,All cause deaths,PRI,Females,NA
POL,Poland,2021,f,(85+],85,86914.4,616818,14090.769076129425,15379.320997561206,All cause deaths,PRI,Females,NA
POL,Poland,2020,f,"[0,45)",0,4766.5999999999985,10176987,46.83704518832537,46.83704518832537,All cause deaths,PRI,Females,NA
POL,Poland,2021,f,"[0,45)",0,4767.5999999999985,10176987,46.84687127928923,46.84687127928923,All cause deaths,PRI,Females,NA
POL,Poland,2020,f,"[45,55)",45,5322.9,2412994,220.59317180233353,220.59317180233353,All cause deaths,PRI,Females,NA
POL,Poland,2021,f,"[45,55)",45,5157.799999999999,2412994,213.75104952602447,213.75104952602447,All cause deaths,PRI,Females,NA
POL,Poland,2020,f,"[55,65)",55,17698.199999999997,2641300,670.0564116154923,670.0564116154923,All cause deaths,PRI,Females,NA
POL,Poland,2021,f,"[55,65)",55,17209.6,2641300,651.5579449513497,651.5579449513497,All cause deaths,PRI,Females,NA
POL,Poland,2020,f,"[65,75)",65,36760.19999999999,2430609,1512.3864019264304,1512.3864019264304,All cause deaths,PRI,Females,NA
POL,Poland,2021,f,"[65,75)",65,38536.19999999999,2430609,1585.454509548841,1585.454509548841,All cause deaths,PRI,Females,NA
POL,Poland,2020,f,"[75,85)",75,51344.09999999999,1230014,4174.269561159466,4174.269561159466,All cause deaths,PRI,Females,NA
POL,Poland,2021,f,"[75,85)",75,50078.59999999999,1230014,4071.3845533465465,4071.3845533465465,All cause deaths,PRI,Females,NA
POL,Poland,2020,m,(85+],85,38487.2,241957,15906.628037213222,16624.778806581962,All cause deaths,PRI,Males,NA
POL,Poland,2021,m,(85+],85,39752.8,241957,16429.696185685887,17171.46238079911,All cause deaths,PRI,Males,NA
POL,Poland,2020,m,"[0,45)",0,13840.299999999997,10712138,129.20203231138356,129.20203231138356,All cause deaths,PRI,Males,NA
POL,Poland,2021,m,"[0,45)",0,13813.199999999999,10712138,128.94904826655517,128.94904826655517,All cause deaths,PRI,Males,NA
POL,Poland,2020,m,"[45,55)",45,14178,2402307,590.1826868922249,590.1826868922249,All cause deaths,PRI,Males,NA
POL,Poland,2021,m,"[45,55)",45,13755.6,2402307,572.5995886454147,572.5995886454147,All cause deaths,PRI,Males,NA
POL,Poland,2020,m,"[55,65)",55,38493.8,2408631,1598.1609470275853,1598.1609470275853,All cause deaths,PRI,Males,NA
POL,Poland,2021,m,"[55,65)",55,37395.600000000006,2408631,1552.5665824279438,1552.5665824279438,All cause deaths,PRI,Males,NA
POL,Poland,2020,m,"[65,75)",65,60211.7,1874131,3212.7796829570607,3212.7796829570607,All cause deaths,PRI,Males,NA
POL,Poland,2021,m,"[65,75)",65,63051.2,1874131,3364.289902893661,3364.289902893661,All cause deaths,PRI,Males,NA
POL,Poland,2020,m,"[75,85)",75,47077.7,698719,6737.715734079079,6737.715734079079,All cause deaths,PRI,Males,NA
POL,Poland,2021,m,"[75,85)",75,45983.399999999994,698719,6581.100556876225,6581.100556876225,All cause deaths,PRI,Males,NA
PRT,Portugal,2020,b,(85+],85,48316.1710220269,330190,14632.838978172236,15959.317717330503,All cause deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,(85+],85,49402.20118168378,330190,14961.7496537399,16318.044412801994,All cause deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,"[0,45)",0,2613.751390457811,4910700,53.22563769845054,53.22563769845054,All cause deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[0,45)",0,2529.8975857761925,4910700,51.518064344720564,51.518064344720564,All cause deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,"[45,55)",45,4200.463980203772,1553849,270.32639466278715,270.32639466278715,All cause deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[45,55)",45,4107.391579313009,1553849,264.33659765607916,264.33659765607916,All cause deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,"[55,65)",55,9176.468479733137,1410137,650.7501384427993,650.7501384427993,All cause deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[55,65)",55,9217.042300311077,1410137,653.6274348032197,653.6274348032197,All cause deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,"[65,75)",65,16356.899482094064,1188248,1376.5560288840431,1376.5560288840431,All cause deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[65,75)",65,16457.171110483265,1188248,1384.9946400484803,1384.9946400484803,All cause deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,"[75,85)",75,31449.2456454843,803583,3913.6275463124903,3913.6275463124903,All cause deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[75,85)",75,30827.496242432662,803583,3836.2554014249504,3836.2554014249504,All cause deaths,PRI,Both sexes,NA
PRT,Portugal,2020,f,(85+],85,30248.926608670394,222224,13611.908078637047,15051.603650053323,All cause deaths,PRI,Females,NA
PRT,Portugal,2021,f,(85+],85,30841.19211903961,222224,13878.425426164415,15346.309833614852,All cause deaths,PRI,Females,NA
PRT,Portugal,2020,f,"[0,45)",0,993.1370790204741,2465345,40.28389856269504,40.28389856269504,All cause deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[0,45)",0,988.6376876073687,2465345,40.1013930142584,40.1013930142584,All cause deaths,PRI,Females,NA
PRT,Portugal,2020,f,"[45,55)",45,1360.048890163512,809503,168.01035822764237,168.01035822764237,All cause deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[45,55)",45,1340.6477694969135,809503,165.6136875955881,165.6136875955881,All cause deaths,PRI,Females,NA
PRT,Portugal,2020,f,"[55,65)",55,2818.697042524262,750546,375.5528698473194,375.5528698473194,All cause deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[55,65)",55,2840.293165173177,750546,378.430258128506,378.430258128506,All cause deaths,PRI,Females,NA
PRT,Portugal,2020,f,"[65,75)",65,5755.370386644457,651378,883.5684328676216,883.5684328676216,All cause deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[65,75)",65,5737.148453819471,651378,880.7709891674989,880.7709891674989,All cause deaths,PRI,Females,NA
PRT,Portugal,2020,f,"[75,85)",75,14776.519992976899,473677,3119.5350403285147,3119.5350403285147,All cause deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[75,85)",75,14422.680804863454,473677,3044.834519063297,3044.834519063297,All cause deaths,PRI,Females,NA
PRT,Portugal,2020,m,(85+],85,18066.92872054905,107966,16733.905785663126,18057.952150714314,All cause deaths,PRI,Males,NA
PRT,Portugal,2021,m,(85+],85,18560.846916569586,107966,17191.381468767562,18551.624943033545,All cause deaths,PRI,Males,NA
PRT,Portugal,2020,m,"[0,45)",0,1620.626853025544,2445355,66.2736843127294,66.2736843127294,All cause deaths,PRI,Males,NA
PRT,Portugal,2021,m,"[0,45)",0,1541.2597435405673,2445355,63.028057011786316,63.028057011786316,All cause deaths,PRI,Males,NA
PRT,Portugal,2020,m,"[45,55)",45,2840.441318393538,744346,381.60228151874776,381.60228151874776,All cause deaths,PRI,Males,NA
PRT,Portugal,2021,m,"[45,55)",45,2766.745532954717,744346,371.7015383913821,371.7015383913821,All cause deaths,PRI,Males,NA
PRT,Portugal,2020,m,"[55,65)",55,6357.853400163644,659591,963.9084523839235,963.9084523839235,All cause deaths,PRI,Males,NA
PRT,Portugal,2021,m,"[55,65)",55,6376.779611611767,659591,966.7778383288686,966.7778383288686,All cause deaths,PRI,Males,NA
PRT,Portugal,2020,m,"[65,75)",65,10601.63452360799,536870,1974.7116664384282,1974.7116664384282,All cause deaths,PRI,Males,NA
PRT,Portugal,2021,m,"[65,75)",65,10720.065339799008,536870,1996.7711624413746,1996.7711624413746,All cause deaths,PRI,Males,NA
PRT,Portugal,2020,m,"[75,85)",75,16672.815184260227,329906,5053.807807151197,5053.807807151197,All cause deaths,PRI,Males,NA
PRT,Portugal,2021,m,"[75,85)",75,16404.90285552435,329906,4972.599120817551,4972.599120817551,All cause deaths,PRI,Males,NA
RUS,Russia,2020,f,(85+],85,267114.40076996235,1716986,15557.168245399924,17162.612410206002,All cause deaths,PRI,Females,NA
RUS,Russia,2020,f,"[0,45)",0,41552.868671645716,41898001,99.17625585918937,99.17625585918937,All cause deaths,PRI,Females,NA
RUS,Russia,2020,f,"[45,55)",45,35307.18356196802,9646541,366.0087440873161,366.0087440873161,All cause deaths,PRI,Females,NA
RUS,Russia,2020,f,"[55,65)",55,91137.80847891803,11605462,785.3009942983574,785.3009942983574,All cause deaths,PRI,Females,NA
RUS,Russia,2020,f,"[65,75)",65,151062.5697735057,8639696,1748.470892650687,1748.470892650687,All cause deaths,PRI,Females,NA
RUS,Russia,2020,f,"[75,85)",75,276227.0687440001,4787475,5769.78613452812,5769.78613452812,All cause deaths,PRI,Females,NA
RUS,Russia,2020,m,(85+],85,77377.01420490861,452641,17094.5659374446,18556.138795237523,All cause deaths,PRI,Males,NA
RUS,Russia,2020,m,"[0,45)",0,105169.22594870902,42661618,246.51954351264646,246.51954351264646,All cause deaths,PRI,Males,NA
RUS,Russia,2020,m,"[45,55)",45,86599.66766193791,8603792,1006.5290706927588,1006.5290706927588,All cause deaths,PRI,Males,NA
RUS,Russia,2020,m,"[55,65)",55,196997.94975504917,8886176,2216.903533702789,2216.903533702789,All cause deaths,PRI,Males,NA
RUS,Russia,2020,m,"[65,75)",65,216944.41609495782,5178431,4189.385087779635,4189.385087779635,All cause deaths,PRI,Males,NA
RUS,Russia,2020,m,"[75,85)",75,164517.22633443726,1857641,8856.244362308824,8856.244362308824,All cause deaths,PRI,Males,NA
SVK,Slovakia,2020,b,(85+],85,13431.3,79181,16962.781475353935,19207.235806871235,All cause deaths,PRI,Both sexes,NA
SVK,Slovakia,2021,b,(85+],85,13528.4,79181,17085.411904370998,19346.092253890303,All cause deaths,PRI,Both sexes,NA
SVK,Slovakia,2020,b,"[0,45)",0,2448.4000000000005,3073282,79.66727426900624,79.66727426900624,All cause deaths,PRI,Both sexes,NA
SVK,Slovakia,2021,b,"[0,45)",0,2417.0000000000005,3073282,78.64556522961448,78.64556522961448,All cause deaths,PRI,Both sexes,NA
SVK,Slovakia,2020,b,"[45,55)",45,2920.0999999999995,750441,389.1178653618338,389.1178653618338,All cause deaths,PRI,Both sexes,NA
SVK,Slovakia,2021,b,"[45,55)",45,2846.5999999999995,750441,379.32362437553377,379.32362437553377,All cause deaths,PRI,Both sexes,NA
SVK,Slovakia,2020,b,"[55,65)",55,7335.0999999999995,724206,1012.847173318089,1012.847173318089,All cause deaths,PRI,Both sexes,NA
SVK,Slovakia,2021,b,"[55,65)",55,7093,724206,979.4174585684184,979.4174585684184,All cause deaths,PRI,Both sexes,NA
SVK,Slovakia,2020,b,"[65,75)",65,12788.3,570194,2242.7980652199076,2242.7980652199076,All cause deaths,PRI,Both sexes,NA
SVK,Slovakia,2021,b,"[65,75)",65,13136.8,570194,2303.9176140050577,2303.9176140050577,All cause deaths,PRI,Both sexes,NA
SVK,Slovakia,2020,b,"[75,85)",75,14270.4,262339,5439.679193715003,5439.679193715003,All cause deaths,PRI,Both sexes,NA
SVK,Slovakia,2021,b,"[75,85)",75,14050.6,262339,5355.894472419274,5355.894472419274,All cause deaths,PRI,Both sexes,NA
SVK,Slovakia,2020,f,(85+],85,9347.7,56600,16515.371024734985,19396.84393857645,All cause deaths,PRI,Females,NA
SVK,Slovakia,2021,f,(85+],85,9408.400000000001,56600,16622.6148409894,19522.79881807318,All cause deaths,PRI,Females,NA
SVK,Slovakia,2020,f,"[0,45)",0,783.9999999999999,1499010,52.301185449063034,52.301185449063034,All cause deaths,PRI,Females,NA
SVK,Slovakia,2021,f,"[0,45)",0,785,1499010,52.367896144788894,52.367896144788894,All cause deaths,PRI,Females,NA
SVK,Slovakia,2020,f,"[45,55)",45,879.6999999999998,373508,235.5237371087098,235.5237371087098,All cause deaths,PRI,Females,NA
SVK,Slovakia,2021,f,"[45,55)",45,862.7999999999998,373508,230.99906829304857,230.99906829304857,All cause deaths,PRI,Females,NA
SVK,Slovakia,2020,f,"[55,65)",55,2258.8999999999996,379091,595.872758783511,595.872758783511,All cause deaths,PRI,Females,NA
SVK,Slovakia,2021,f,"[55,65)",55,2183.1999999999994,379091,575.9039386321489,575.9039386321489,All cause deaths,PRI,Females,NA
SVK,Slovakia,2020,f,"[65,75)",65,4798.9,322744,1486.9060307860098,1486.9060307860098,All cause deaths,PRI,Females,NA
SVK,Slovakia,2021,f,"[65,75)",65,4892.799999999999,322744,1516.0002974493714,1516.0002974493714,All cause deaths,PRI,Females,NA
SVK,Slovakia,2020,f,"[75,85)",75,7773.1,170211,4566.743629965161,4566.743629965161,All cause deaths,PRI,Females,NA
SVK,Slovakia,2021,f,"[75,85)",75,7604.6,170211,4467.748852894349,4467.748852894349,All cause deaths,PRI,Females,NA
SVK,Slovakia,2020,m,(85+],85,4083.6000000000004,22581,18084.230104955495,19508.60074571013,All cause deaths,PRI,Males,NA
SVK,Slovakia,2021,m,(85+],85,4120,22581,18245.427571852444,19682.494630307996,All cause deaths,PRI,Males,NA
SVK,Slovakia,2020,m,"[0,45)",0,1664.3999999999996,1574272,105.7250589478819,105.7250589478819,All cause deaths,PRI,Males,NA
SVK,Slovakia,2021,m,"[0,45)",0,1631.9999999999995,1574272,103.66696479388565,103.66696479388565,All cause deaths,PRI,Males,NA
SVK,Slovakia,2020,m,"[45,55)",45,2040.3999999999996,376933,541.3163612631422,541.3163612631422,All cause deaths,PRI,Males,NA
SVK,Slovakia,2021,m,"[45,55)",45,1983.7999999999997,376933,526.3004300499026,526.3004300499026,All cause deaths,PRI,Males,NA
SVK,Slovakia,2020,m,"[55,65)",55,5076.2,345115,1470.8720281645249,1470.8720281645249,All cause deaths,PRI,Males,NA
SVK,Slovakia,2021,m,"[55,65)",55,4909.8,345115,1422.6562160439275,1422.6562160439275,All cause deaths,PRI,Males,NA
SVK,Slovakia,2020,m,"[65,75)",65,7989.399999999998,247450,3228.692665184885,3228.692665184885,All cause deaths,PRI,Males,NA
SVK,Slovakia,2021,m,"[65,75)",65,8243.999999999998,247450,3331.5821378056166,3331.5821378056166,All cause deaths,PRI,Males,NA
SVK,Slovakia,2020,m,"[75,85)",75,6497.3,92128,7052.470475859674,7052.470475859674,All cause deaths,PRI,Males,NA
SVK,Slovakia,2021,m,"[75,85)",75,6446,92128,6996.787078846823,6996.787078846823,All cause deaths,PRI,Males,NA
SVN,Slovenia,2020,b,(85+],85,8003.199999999999,54910,14575.122928428336,16010.149315736926,All cause deaths,PRI,Both sexes,NA
SVN,Slovenia,2021,b,(85+],85,8270.199999999999,54910,15061.373156073574,16544.274399116293,All cause deaths,PRI,Both sexes,NA
SVN,Slovenia,2020,b,"[0,45)",0,493.59999999999997,1054063,46.82832050835671,46.82832050835671,All cause deaths,PRI,Both sexes,NA
SVN,Slovenia,2021,b,"[0,45)",0,477.79999999999995,1054063,45.329358871338805,45.329358871338805,All cause deaths,PRI,Both sexes,NA
SVN,Slovenia,2020,b,"[45,55)",45,652.4000000000002,298265,218.7316647947296,218.7316647947296,All cause deaths,PRI,Both sexes,NA
SVN,Slovenia,2021,b,"[45,55)",45,605.2000000000003,298265,202.90681105728137,202.90681105728137,All cause deaths,PRI,Both sexes,NA
SVN,Slovenia,2020,b,"[55,65)",55,2013.2999999999997,295483,681.3589952721476,681.3589952721476,All cause deaths,PRI,Both sexes,NA
SVN,Slovenia,2021,b,"[55,65)",55,1962.2,295483,664.0652761749407,664.0652761749407,All cause deaths,PRI,Both sexes,NA
SVN,Slovenia,2020,b,"[65,75)",65,3666.9999999999995,236856,1548.1980612692942,1548.1980612692942,All cause deaths,PRI,Both sexes,NA
SVN,Slovenia,2021,b,"[65,75)",65,3732.199999999999,236856,1575.7253352247774,1575.7253352247774,All cause deaths,PRI,Both sexes,NA
SVN,Slovenia,2020,b,"[75,85)",75,5878,139355,4218.004377309749,4218.004377309749,All cause deaths,PRI,Both sexes,NA
SVN,Slovenia,2021,b,"[75,85)",75,5817.5999999999995,139355,4174.661834882136,4174.661834882136,All cause deaths,PRI,Both sexes,NA
SVN,Slovenia,2020,f,(85+],85,5468.799999999999,39451,13862.259511799446,15438.969316198638,All cause deaths,PRI,Females,NA
SVN,Slovenia,2021,f,(85+],85,5620.5999999999985,39451,14247.040632683578,15867.515897203417,All cause deaths,PRI,Females,NA
SVN,Slovenia,2020,f,"[0,45)",0,132.49999999999997,507723,26.096907171824,26.096907171824,All cause deaths,PRI,Females,NA
SVN,Slovenia,2021,f,"[0,45)",0,124.19999999999997,507723,24.462157515022952,24.462157515022952,All cause deaths,PRI,Females,NA
SVN,Slovenia,2020,f,"[45,55)",45,223.9,144034,155.44940777871892,155.44940777871892,All cause deaths,PRI,Females,NA
SVN,Slovenia,2021,f,"[45,55)",45,214.40000000000003,144034,148.8537428662677,148.8537428662677,All cause deaths,PRI,Females,NA
SVN,Slovenia,2020,f,"[55,65)",55,670.8000000000001,147243,455.57343982396446,455.57343982396446,All cause deaths,PRI,Females,NA
SVN,Slovenia,2021,f,"[55,65)",55,666.6,147243,452.72101220431534,452.72101220431534,All cause deaths,PRI,Females,NA
SVN,Slovenia,2020,f,"[65,75)",65,1255.4999999999998,122895,1021.6038081288903,1021.6038081288903,All cause deaths,PRI,Females,NA
SVN,Slovenia,2021,f,"[65,75)",65,1266.6,122895,1030.635908702551,1030.635908702551,All cause deaths,PRI,Females,NA
